# Wavelength Var_Radius_1 Var_Radius_2 Var_Radius_3 Var_Radius_4
5.772249023437500000e+03 1.194601684570312500e+03 1.007433319091796875e+02 3.084186744689941406e+01 1.471976661682128906e+01
5.773499023437500000e+03 1.201158813476562500e+03 1.053795089721679688e+02 2.853907203674316406e+01 1.692364120483398438e+01
5.774749023437500000e+03 1.148083984375000000e+03 9.694512939453125000e+01 3.118060111999511719e+01 1.519940471649169922e+01
5.775999023437500000e+03 1.189237426757812500e+03 9.929763793945312500e+01 2.593952751159667969e+01 1.967675399780273438e+01
5.777249023437500000e+03 1.161863647460937500e+03 9.615587615966796875e+01 2.605567359924316406e+01 1.795425224304199219e+01
5.778499023437500000e+03 1.157931396484375000e+03 1.138020858764648438e+02 3.334934997558593750e+01 1.726853752136230469e+01
5.779749023437500000e+03 1.105684570312500000e+03 9.628170013427734375e+01 2.889653968811035156e+01 1.516494274139404297e+01
5.780999023437500000e+03 1.089726928710937500e+03 9.596543121337890625e+01 2.951138305664062500e+01 1.488917160034179688e+01
5.782249023437500000e+03 1.131579101562500000e+03 9.978643035888671875e+01 3.323549652099609375e+01 1.587984561920166016e+01
5.783499023437500000e+03 1.093467895507812500e+03 1.029384536743164062e+02 3.027761077880859375e+01 1.822752380371093750e+01
5.784749023437500000e+03 1.092546142578125000e+03 1.092020797729492188e+02 2.948570060729980469e+01 1.624921989440917969e+01
5.785999023437500000e+03 1.087274169921875000e+03 1.100741271972656250e+02 2.779440689086914062e+01 1.922023391723632812e+01
5.787249023437500000e+03 1.140652465820312500e+03 1.040104675292968750e+02 2.816810989379882812e+01 1.615372276306152344e+01
5.788499023437500000e+03 1.055729492187500000e+03 1.127813034057617188e+02 2.706426620483398438e+01 1.630884170532226562e+01
5.789749023437500000e+03 1.093912353515625000e+03 1.100243453979492188e+02 3.017726707458496094e+01 1.835564422607421875e+01
5.790999023437500000e+03 1.060609008789062500e+03 9.863481903076171875e+01 2.522592544555664062e+01 1.801426315307617188e+01
5.792249023437500000e+03 1.088768676757812500e+03 1.035363769531250000e+02 3.431269836425781250e+01 1.780958747863769531e+01
5.793499023437500000e+03 1.068852783203125000e+03 1.035095138549804688e+02 3.484678268432617188e+01 1.833705902099609375e+01
5.794749023437500000e+03 1.062778930664062500e+03 1.072769622802734375e+02 3.111092567443847656e+01 1.842065811157226562e+01
5.795999023437500000e+03 1.037918579101562500e+03 1.064734039306640625e+02 2.910288238525390625e+01 1.856870269775390625e+01
5.797249023437500000e+03 1.052511230468750000e+03 9.050859832763671875e+01 2.835536384582519531e+01 1.839052200317382812e+01
5.798499023437500000e+03 1.055014526367187500e+03 9.726618194580078125e+01 3.105967521667480469e+01 1.674617385864257812e+01
5.799749023437500000e+03 1.049080688476562500e+03 1.013152084350585938e+02 3.602928543090820312e+01 1.799838066101074219e+01
5.800999023437500000e+03 1.031313232421875000e+03 9.013748931884765625e+01 3.393247222900390625e+01 1.706023406982421875e+01
5.802249023437500000e+03 1.100433593750000000e+03 1.126924514770507812e+02 3.338005065917968750e+01 1.838042831420898438e+01
5.803499023437500000e+03 1.037181152343750000e+03 9.465783691406250000e+01 3.507540512084960938e+01 1.691736412048339844e+01
5.804749023437500000e+03 1.046200439453125000e+03 9.847143554687500000e+01 3.119144439697265625e+01 1.496812438964843750e+01
5.805999023437500000e+03 1.031181518554687500e+03 9.441553497314453125e+01 3.248080062866210938e+01 1.436689472198486328e+01
5.807249023437500000e+03 1.069247436523437500e+03 9.229987335205078125e+01 3.603203201293945312e+01 1.638067817687988281e+01
5.808499023437500000e+03 1.032207763671875000e+03 8.954933929443359375e+01 3.694036102294921875e+01 1.535689830780029297e+01
5.809749023437500000e+03 9.987408447265625000e+02 9.527659606933593750e+01 3.530868530273437500e+01 1.415663242340087891e+01
5.810999023437500000e+03 1.020452819824218750e+03 9.097093963623046875e+01 4.209437942504882812e+01 1.464229869842529297e+01
5.812249023437500000e+03 1.024239624023437500e+03 8.835871887207031250e+01 3.283755493164062500e+01 1.412992095947265625e+01
5.813499023437500000e+03 9.809781494140625000e+02 8.263760375976562500e+01 3.111250686645507812e+01 1.585143280029296875e+01
5.814749023437500000e+03 9.556504516601562500e+02 8.153560638427734375e+01 3.829619598388671875e+01 1.275408649444580078e+01
5.815999023437500000e+03 9.480663452148437500e+02 7.525832366943359375e+01 4.104811477661132812e+01 1.417511749267578125e+01
5.817249023437500000e+03 9.408847045898437500e+02 8.106121063232421875e+01 3.598708343505859375e+01 1.476225662231445312e+01
5.818499023437500000e+03 9.327304687500000000e+02 7.780522918701171875e+01 3.640427398681640625e+01 1.210708332061767578e+01
5.819749023437500000e+03 8.766283569335937500e+02 7.599188232421875000e+01 3.944435501098632812e+01 1.200350475311279297e+01
5.820999023437500000e+03 9.125551147460937500e+02 8.015623474121093750e+01 3.573432159423828125e+01 1.076880931854248047e+01
5.822249023437500000e+03 9.230969238281250000e+02 7.672880554199218750e+01 3.547103881835937500e+01 1.115948486328125000e+01
5.823499023437500000e+03 9.266843261718750000e+02 7.672847747802734375e+01 3.379676437377929688e+01 1.198903560638427734e+01
5.824749023437500000e+03 8.921782226562500000e+02 7.282627868652343750e+01 3.035876655578613281e+01 1.070903968811035156e+01
5.825999023437500000e+03 8.749315185546875000e+02 7.070568847656250000e+01 3.598127365112304688e+01 1.279438304901123047e+01
5.827249023437500000e+03 9.072886962890625000e+02 8.314384460449218750e+01 3.371506881713867188e+01 1.117995262145996094e+01
5.828499023437500000e+03 8.542166748046875000e+02 7.703535461425781250e+01 3.584193801879882812e+01 1.155700016021728516e+01
5.829749023437500000e+03 8.338706054687500000e+02 7.039574432373046875e+01 4.162110519409179688e+01 1.189308929443359375e+01
5.830999023437500000e+03 8.710858154296875000e+02 7.009813690185546875e+01 3.038859558105468750e+01 1.255670166015625000e+01
5.832249023437500000e+03 8.622895507812500000e+02 7.183920288085937500e+01 3.667210769653320312e+01 1.122043895721435547e+01
5.833499023437500000e+03 8.680673217773437500e+02 6.554739379882812500e+01 3.429818344116210938e+01 1.089751434326171875e+01
5.834749023437500000e+03 8.531353759765625000e+02 7.419309997558593750e+01 3.674877929687500000e+01 1.211605834960937500e+01
5.835999023437500000e+03 8.161604003906250000e+02 7.063734436035156250e+01 3.348867797851562500e+01 1.152486228942871094e+01
5.837249023437500000e+03 8.604274902343750000e+02 6.709013366699218750e+01 4.061696624755859375e+01 1.100189399719238281e+01
5.838499023437500000e+03 8.589181518554687500e+02 8.019915008544921875e+01 3.065430068969726562e+01 1.040784931182861328e+01
5.839749023437500000e+03 8.406050415039062500e+02 6.959297180175781250e+01 3.838325119018554688e+01 1.131336975097656250e+01
5.840999023437500000e+03 8.418059082031250000e+02 7.288837432861328125e+01 3.190951347351074219e+01 1.075415992736816406e+01
5.842249023437500000e+03 8.337450561523437500e+02 6.659438323974609375e+01 3.249065780639648438e+01 1.099731159210205078e+01
5.843499023437500000e+03 8.150520019531250000e+02 7.020172882080078125e+01 3.562104034423828125e+01 9.985967636108398438e+00
5.844749023437500000e+03 8.001491088867187500e+02 7.696512603759765625e+01 3.592805099487304688e+01 1.027414131164550781e+01
5.845999023437500000e+03 8.178973388671875000e+02 7.399064636230468750e+01 3.507264709472656250e+01 1.126296520233154297e+01
5.847249023437500000e+03 8.424648437500000000e+02 8.062232208251953125e+01 3.362229537963867188e+01 9.894009590148925781e+00
5.848499023437500000e+03 8.217847290039062500e+02 6.771858978271484375e+01 3.907599639892578125e+01 9.901766777038574219e+00
5.849749023437500000e+03 8.495969848632812500e+02 7.114220428466796875e+01 3.762097549438476562e+01 1.144382762908935547e+01
5.850999023437500000e+03 8.716215820312500000e+02 7.163630676269531250e+01 3.606177139282226562e+01 1.150561618804931641e+01
5.852249023437500000e+03 9.065678710937500000e+02 7.604275512695312500e+01 3.522428894042968750e+01 9.152807235717773438e+00
5.853499023437500000e+03 8.708267211914062500e+02 7.611818695068359375e+01 3.437883377075195312e+01 1.042029190063476562e+01
5.854749023437500000e+03 8.877400512695312500e+02 8.255954742431640625e+01 3.518550491333007812e+01 1.158442783355712891e+01
5.855999023437500000e+03 9.171375122070312500e+02 8.021393585205078125e+01 3.357103729248046875e+01 1.094774532318115234e+01
5.857249023437500000e+03 9.166228027343750000e+02 8.461243438720703125e+01 3.491336822509765625e+01 1.015912914276123047e+01
5.858499023437500000e+03 9.010598144531250000e+02 7.324762725830078125e+01 3.483711624145507812e+01 1.125648593902587891e+01
5.859749023437500000e+03 9.027491455078125000e+02 8.397763824462890625e+01 3.552663421630859375e+01 1.122863197326660156e+01
5.860999023437500000e+03 9.347310180664062500e+02 8.786425781250000000e+01 3.633487319946289062e+01 1.220377731323242188e+01
5.862249023437500000e+03 9.152257690429687500e+02 7.853945922851562500e+01 3.571253585815429688e+01 1.088477325439453125e+01
5.863499023437500000e+03 9.037139892578125000e+02 8.544686126708984375e+01 4.110953140258789062e+01 1.264627933502197266e+01
5.864749023437500000e+03 9.087250366210937500e+02 8.175425720214843750e+01 3.695269393920898438e+01 1.683162879943847656e+01
5.865999023437500000e+03 9.272796630859375000e+02 8.438687133789062500e+01 4.630588912963867188e+01 1.858099746704101562e+01
5.867249023437500000e+03 9.225003051757812500e+02 9.973409271240234375e+01 4.271562957763671875e+01 1.838222503662109375e+01
5.868499023437500000e+03 8.965767211914062500e+02 1.015981903076171875e+02 3.581390380859375000e+01 1.761952018737792969e+01
5.869749023437500000e+03 9.117989501953125000e+02 9.868696594238281250e+01 2.797446441650390625e+01 1.732514381408691406e+01
5.870999023437500000e+03 9.162744140625000000e+02 8.273518371582031250e+01 3.578796005249023438e+01 1.466881370544433594e+01
5.872249023437500000e+03 9.199080810546875000e+02 9.295588684082031250e+01 3.321559906005859375e+01 1.414681911468505859e+01
5.873499023437500000e+03 9.258803710937500000e+02 9.036927795410156250e+01 2.843040275573730469e+01 1.384717845916748047e+01
5.874749023437500000e+03 9.153234863281250000e+02 9.125275421142578125e+01 3.754401397705078125e+01 1.516503334045410156e+01
5.875999023437500000e+03 9.476987915039062500e+02 9.386707305908203125e+01 3.058240890502929688e+01 1.231586742401123047e+01
5.877249023437500000e+03 9.359701538085937500e+02 8.994203948974609375e+01 3.001765251159667969e+01 1.360441112518310547e+01
5.878499023437500000e+03 8.929070434570312500e+02 8.898593139648437500e+01 2.598776054382324219e+01 1.588572502136230469e+01
5.879749023437500000e+03 9.852297973632812500e+02 9.380163574218750000e+01 3.108957290649414062e+01 1.271567630767822266e+01
5.880999023437500000e+03 9.529547119140625000e+02 9.444517517089843750e+01 2.918803977966308594e+01 1.743079376220703125e+01
5.882249023437500000e+03 9.437954711914062500e+02 8.248083496093750000e+01 2.906352233886718750e+01 1.610216903686523438e+01
5.883499023437500000e+03 9.571459350585937500e+02 8.960047149658203125e+01 3.193697547912597656e+01 1.705212593078613281e+01
5.884749023437500000e+03 9.717479248046875000e+02 9.013516998291015625e+01 2.673446655273437500e+01 1.766848373413085938e+01
5.885999023437500000e+03 9.797432861328125000e+02 9.261805725097656250e+01 3.208023834228515625e+01 2.186591339111328125e+01
5.887249023437500000e+03 9.717204589843750000e+02 1.102387542724609375e+02 4.527761459350585938e+01 2.596026611328125000e+01
5.888499023437500000e+03 9.908161010742187500e+02 1.359438323974609375e+02 6.841067504882812500e+01 4.380625152587890625e+01
5.889749023437500000e+03 1.001084533691406250e+03 1.536403961181640625e+02 7.267478179931640625e+01 5.978482055664062500e+01
5.890999023437500000e+03 1.015232910156250000e+03 1.198368453979492188e+02 4.861502456665039062e+01 3.745809936523437500e+01
5.892249023437500000e+03 9.969929199218750000e+02 8.738149261474609375e+01 2.582806968688964844e+01 1.831324768066406250e+01
5.893499023437500000e+03 1.048473144531250000e+03 1.025238342285156250e+02 3.160440254211425781e+01 2.146163749694824219e+01
5.894749023437500000e+03 1.013891906738281250e+03 1.193229980468750000e+02 4.824872207641601562e+01 3.605157089233398438e+01
5.895999023437500000e+03 1.109543823242187500e+03 1.248884506225585938e+02 4.989918899536132812e+01 3.916398239135742188e+01
5.897249023437500000e+03 1.132353759765625000e+03 9.934701538085937500e+01 3.316319274902343750e+01 2.436461639404296875e+01
5.898499023437500000e+03 1.154819213867187500e+03 8.958159637451171875e+01 2.720900726318359375e+01 1.672950935363769531e+01
5.899749023437500000e+03 1.131945678710937500e+03 8.799469757080078125e+01 2.671112442016601562e+01 1.763700294494628906e+01
5.900999023437500000e+03 1.065557739257812500e+03 8.956906127929687500e+01 2.660154724121093750e+01 1.756889915466308594e+01
5.902249023437500000e+03 1.083128784179687500e+03 9.492113494873046875e+01 2.394351577758789062e+01 1.826449775695800781e+01
5.903499023437500000e+03 1.103086425781250000e+03 9.443332672119140625e+01 2.804395675659179688e+01 1.743020248413085938e+01
5.904749023437500000e+03 1.085059204101562500e+03 8.811408996582031250e+01 2.914137458801269531e+01 1.690739059448242188e+01
5.905999023437500000e+03 1.097389404296875000e+03 9.760719299316406250e+01 3.130085182189941406e+01 1.519538688659667969e+01
5.907249023437500000e+03 1.089123535156250000e+03 9.585879516601562500e+01 2.954118919372558594e+01 1.821607208251953125e+01
5.908499023437500000e+03 1.137659301757812500e+03 1.013193588256835938e+02 3.050688934326171875e+01 1.720728683471679688e+01
5.909749023437500000e+03 1.108716064453125000e+03 8.595660400390625000e+01 2.920923233032226562e+01 1.450771999359130859e+01
5.910999023437500000e+03 1.115901489257812500e+03 9.584586334228515625e+01 3.166662597656250000e+01 1.818605804443359375e+01
5.912249023437500000e+03 1.051095092773437500e+03 9.549464416503906250e+01 2.694038391113281250e+01 1.753613471984863281e+01
5.913499023437500000e+03 1.085329711914062500e+03 9.575398254394531250e+01 2.928247833251953125e+01 1.890392494201660156e+01
5.914749023437500000e+03 1.080663208007812500e+03 1.090769805908203125e+02 4.485480117797851562e+01 2.506859970092773438e+01
5.915999023437500000e+03 1.047403076171875000e+03 9.947713470458984375e+01 4.124646377563476562e+01 2.536607933044433594e+01
5.917249023437500000e+03 9.951366577148437500e+02 9.524233245849609375e+01 3.411552047729492188e+01 1.903762054443359375e+01
5.918499023437500000e+03 1.029760864257812500e+03 9.465531921386718750e+01 2.844304466247558594e+01 1.799782562255859375e+01
5.919749023437500000e+03 9.400687255859375000e+02 8.629109954833984375e+01 2.797685813903808594e+01 1.663855171203613281e+01
5.920999023437500000e+03 9.059641723632812500e+02 8.636259460449218750e+01 2.916295623779296875e+01 1.749295997619628906e+01
5.922249023437500000e+03 8.867026977539062500e+02 8.043444824218750000e+01 3.324254989624023438e+01 1.710541915893554688e+01
5.923499023437500000e+03 8.395875244140625000e+02 7.733067321777343750e+01 3.792979812622070312e+01 1.958293533325195312e+01
5.924749023437500000e+03 8.118508300781250000e+02 8.048594665527343750e+01 3.155542945861816406e+01 1.799555969238281250e+01
5.925999023437500000e+03 7.322460937500000000e+02 6.891293334960937500e+01 2.477378654479980469e+01 1.393249702453613281e+01
5.927249023437500000e+03 6.853865356445312500e+02 7.012572479248046875e+01 2.748640632629394531e+01 1.470923709869384766e+01
5.928499023437500000e+03 7.356830444335937500e+02 6.736738586425781250e+01 2.548819541931152344e+01 1.416624164581298828e+01
5.929749023437500000e+03 7.452438964843750000e+02 7.203563690185546875e+01 3.154920387268066406e+01 1.494523906707763672e+01
5.930999023437500000e+03 7.140342407226562500e+02 7.787182617187500000e+01 4.093689727783203125e+01 2.018300628662109375e+01
